Day,Time,State,Airport,Temperature,Humidity,Wind Speed,Wind Direction,Station Pressure,Sea Level Pressure
28.0,454.0,"Vermont","BTV",5.0,76.0,3.0,80.0,30.05,315.0
28.0,554.0,"Vermont","BTV",9.0,64.0,4.0,170.0,30.05,312.0
28.0,654.0,"Vermont","BTV",10.0,61.0,7.0,190.0,30.06,314.0
28.0,754.0,"Vermont","BTV",10.0,63.0,8.0,190.0,30.06,315.0
28.0,854.0,"Vermont","BTV",11.0,64.0,11.0,190.0,30.06,316.0
28.0,954.0,"Vermont","BTV",13.0,67.0,10.0,190.0,30.05,314.0
28.0,1054.0,"Vermont","BTV",15.0,64.0,11.0,190.0,30.03,306.0
28.0,1154.0,"Vermont","BTV",17.0,64.0,10.0,200.0,29.99,293.0
28.0,1254.0,"Vermont","BTV",18.0,65.0,14.0,190.0,29.95,277.0
28.0,1354.0,"Vermont","BTV",19.0,65.0,13.0,190.0,29.92,269.0
28.0,1454.0,"Vermont","BTV",20.0,68.0,12.0,180.0,29.89,256.0
28.0,1554.0,"Vermont","BTV",19.0,85.0,13.0,190.0,29.87,248.0
28.0,1654.0,"Vermont","BTV",19.0,77.0,14.0,180.0,29.84,238.0
28.0,1754.0,"Vermont","BTV",19.0,74.0,16.0,180.0,29.81,226.0
28.0,1854.0,"Vermont","BTV",20.0,74.0,17.0,190.0,29.78,216.0
28.0,1954.0,"Vermont","BTV",20.0,78.0,19.0,190.0,29.74,204.0
28.0,2054.0,"Vermont","BTV",21.0,74.0,17.0,180.0,29.72,197.0
28.0,2154.0,"Vermont","BTV",22.0,75.0,19.0,190.0,29.69,185.0
28.0,2254.0,"Vermont","BTV",22.0,75.0,16.0,190.0,29.65,173.0
28.0,2354.0,"Vermont","BTV",23.0,74.0,19.0,180.0,29.63,165.0
29.0,54.0,"Vermont","BTV",24.0,71.0,16.0,190.0,29.61,159.0
29.0,154.0,"Vermont","BTV",24.0,71.0,16.0,180.0,29.6,155.0
29.0,254.0,"Vermont","BTV",25.0,69.0,15.0,180.0,29.6,154.0
29.0,354.0,"Vermont","BTV",25.0,69.0,15.0,180.0,29.59,149.0
29.0,454.0,"Vermont","BTV",26.0,66.0,11.0,200.0,29.6,155.0
29.0,554.0,"Vermont","BTV",26.0,66.0,13.0,190.0,29.62,162.0
29.0,654.0,"Vermont","BTV",27.0,66.0,13.0,200.0,29.63,164.0
29.0,754.0,"Vermont","BTV",27.0,69.0,6.0,200.0,29.65,171.0
29.0,854.0,"Vermont","BTV",27.0,72.0,8.0,210.0,29.67,179.0
29.0,954.0,"Vermont","BTV",27.0,78.0,6.0,210.0,29.69,186.0
29.0,1054.0,"Vermont","BTV",27.0,81.0,6.0,200.0,29.71,191.0
29.0,1154.0,"Vermont","BTV",28.0,85.0,4.0,210.0,29.71,190.0
29.0,1254.0,"Vermont","BTV",29.0,82.0,4.0,190.0,29.71,192.0
29.0,1354.0,"Vermont","BTV",30.0,82.0,0.0,0.0,29.73,197.0
29.0,1454.0,"Vermont","BTV",29.0,89.0,0.0,0.0,29.75,205.0
29.0,1554.0,"Vermont","BTV",30.0,88.0,0.0,0.0,29.78,214.0
29.0,1654.0,"Vermont","BTV",30.0,88.0,3.0,70.0,29.81,224.0
29.0,1754.0,"Vermont","BTV",29.0,89.0,0.0,0.0,29.83,232.0
29.0,1854.0,"Vermont","BTV",29.0,82.0,3.0,360.0,29.86,241.0
29.0,1954.0,"Vermont","BTV",28.0,78.0,5.0,10.0,29.89,252.0
29.0,2054.0,"Vermont","BTV",26.0,75.0,0.0,0.0,29.91,261.0
29.0,2154.0,"Vermont","BTV",26.0,69.0,3.0,40.0,29.92,266.0
29.0,2254.0,"Vermont","BTV",25.0,72.0,0.0,0.0,29.94,271.0
29.0,2354.0,"Vermont","BTV",23.0,74.0,3.0,20.0,29.97,281.0
30.0,54.0,"Vermont","BTV",23.0,72.0,3.0,10.0,29.96,279.0
30.0,154.0,"Vermont","BTV",19.0,81.0,5.0,90.0,29.98,287.0
30.0,254.0,"Vermont","BTV",16.0,84.0,0.0,0.0,29.99,290.0
30.0,354.0,"Vermont","BTV",17.0,88.0,3.0,50.0,30.01,296.0
30.0,454.0,"Vermont","BTV",14.0,92.0,3.0,10.0,30.03,302.0
30.0,554.0,"Vermont","BTV",12.0,92.0,0.0,0.0,30.04,308.0
30.0,654.0,"Vermont","BTV",10.0,92.0,0.0,0.0,30.08,322.0
30.0,754.0,"Vermont","BTV",10.0,87.0,3.0,70.0,30.1,328.0
30.0,854.0,"Vermont","BTV",12.0,92.0,0.0,0.0,30.13,338.0
30.0,954.0,"Vermont","BTV",17.0,88.0,0.0,0.0,30.14,340.0
30.0,1054.0,"Vermont","BTV",23.0,81.0,0.0,0.0,30.13,337.0
30.0,1154.0,"Vermont","BTV",27.0,69.0,0.0,0.0,30.1,327.0
30.0,1254.0,"Vermont","BTV",29.0,64.0,3.0,190.0,30.08,318.0
30.0,1354.0,"Vermont","BTV",29.0,64.0,3.0,220.0,30.08,321.0
30.0,1454.0,"Vermont","BTV",30.0,61.0,4.0,210.0,30.08,322.0
30.0,1554.0,"Vermont","BTV",30.0,61.0,0.0,0.0,30.09,326.0
30.0,1654.0,"Vermont","BTV",28.0,69.0,0.0,0.0,30.09,323.0
30.0,1754.0,"Vermont","BTV",25.0,75.0,0.0,0.0,30.09,326.0
30.0,1854.0,"Vermont","BTV",22.0,85.0,4.0,130.0,30.08,321.0
30.0,1954.0,"Vermont","BTV",25.0,75.0,4.0,180.0,30.08,322.0
30.0,2054.0,"Vermont","BTV",28.0,72.0,5.0,180.0,30.08,321.0
30.0,2154.0,"Vermont","BTV",28.0,75.0,3.0,240.0,30.09,323.0
30.0,2254.0,"Vermont","BTV",24.0,84.0,4.0,130.0,30.07,318.0
30.0,2354.0,"Vermont","BTV",30.0,72.0,6.0,180.0,30.04,307.0
31.0,54.0,"Vermont","BTV",32.0,69.0,11.0,170.0,30.01,294.0
31.0,154.0,"Vermont","BTV",33.0,70.0,11.0,180.0,29.98,287.0
31.0,254.0,"Vermont","BTV",35.0,67.0,15.0,180.0,29.96,279.0
31.0,354.0,"Vermont","BTV",36.0,67.0,12.0,180.0,29.93,267.0
31.0,454.0,"Vermont","BTV",36.0,70.0,19.0,180.0,29.88,246.0
31.0,554.0,"Vermont","BTV",36.0,76.0,21.0,190.0,29.87,246.0
31.0,654.0,"Vermont","BTV",36.0,73.0,21.0,180.0,29.84,234.0
31.0,754.0,"Vermont","BTV",37.0,70.0,26.0,180.0,29.81,223.0
31.0,854.0,"Vermont","BTV",37.0,73.0,22.0,180.0,29.79,218.0
31.0,954.0,"Vermont","BTV",38.0,73.0,22.0,190.0,29.77,211.0
31.0,1054.0,"Vermont","BTV",38.0,76.0,17.0,180.0,29.75,203.0
31.0,1154.0,"Vermont","BTV",39.0,76.0,19.0,180.0,29.74,198.0
31.0,1254.0,"Vermont","BTV",41.0,74.0,21.0,180.0,29.68,181.0
31.0,1354.0,"Vermont","BTV",41.0,74.0,20.0,180.0,29.67,175.0
31.0,1454.0,"Vermont","BTV",41.0,76.0,19.0,180.0,29.66,174.0
31.0,1554.0,"Vermont","BTV",42.0,73.0,15.0,180.0,29.64,166.0
31.0,1654.0,"Vermont","BTV",43.0,74.0,23.0,180.0,29.64,166.0
31.0,1754.0,"Vermont","BTV",43.0,74.0,18.0,180.0,29.64,164.0
31.0,1854.0,"Vermont","BTV",43.0,76.0,17.0,180.0,29.63,161.0
31.0,1954.0,"Vermont","BTV",44.0,76.0,16.0,180.0,29.61,155.0
31.0,2054.0,"Vermont","BTV",44.0,76.0,19.0,180.0,29.6,151.0
31.0,2154.0,"Vermont","BTV",44.0,76.0,20.0,180.0,29.56,138.0
31.0,2254.0,"Vermont","BTV",45.0,77.0,19.0,190.0,29.56,136.0
31.0,2354.0,"Vermont","BTV",45.0,80.0,17.0,180.0,29.52,126.0
1.0,50.0,"California","LAX",46.0,56.0,3.0,"VRB",29.84,221.0
1.0,150.0,"California","LAX",46.0,47.0,0.0,0.0,29.84,220.0
1.0,250.0,"California","LAX",45.0,40.0,5.0,10.0,29.83,218.0
1.0,350.0,"California","LAX",43.0,47.0,3.0,70.0,29.81,212.0
1.0,450.0,"California","LAX",45.0,40.0,0.0,0.0,29.81,212.0
1.0,550.0,"California","LAX",42.0,45.0,6.0,70.0,29.82,214.0
1.0,650.0,"California","LAX",44.0,41.0,4.0,"VRB",29.82,217.0
1.0,750.0,"California","LAX",49.0,32.0,5.0,30.0,29.83,219.0
1.0,850.0,"California","LAX",52.0,31.0,7.0,40.0,29.83,219.0
1.0,950.0,"California","LAX",56.0,28.0,5.0,50.0,29.83,219.0
1.0,1050.0,"California","LAX",60.0,24.0,3.0,30.0,29.81,213.0
1.0,1150.0,"California","LAX",61.0,23.0,3.0,"VRB",29.78,203.0
1.0,1250.0,"California","LAX",61.0,31.0,6.0,250.0,29.76,195.0
1.0,1350.0,"California","LAX",61.0,32.0,6.0,250.0,29.74,190.0
1.0,1450.0,"California","LAX",59.0,44.0,10.0,260.0,29.74,189.0
1.0,1550.0,"California","LAX",57.0,47.0,9.0,260.0,29.74,190.0
1.0,1650.0,"California","LAX",55.0,53.0,9.0,260.0,29.74,190.0
1.0,1750.0,"California","LAX",56.0,60.0,7.0,270.0,29.74,191.0
1.0,1850.0,"California","LAX",55.0,80.0,7.0,270.0,29.75,193.0
1.0,1950.0,"California","LAX",53.0,80.0,4.0,60.0,29.76,197.0
1.0,2050.0,"California","LAX",52.0,80.0,3.0,10.0,29.77,197.0
1.0,2150.0,"California","LAX",49.0,66.0,5.0,50.0,29.78,200.0
1.0,2250.0,"California","LAX",51.0,52.0,6.0,10.0,29.77,199.0
1.0,2350.0,"California","LAX",51.0,41.0,3.0,"VRB",29.77,198.0
2.0,50.0,"California","LAX",50.0,38.0,6.0,10.0,29.76,194.0
2.0,150.0,"California","LAX",45.0,52.0,6.0,50.0,29.76,193.0
2.0,250.0,"California","LAX",47.0,44.0,4.0,30.0,29.76,193.0
2.0,350.0,"California","LAX",43.0,51.0,4.0,30.0,29.75,190.0
2.0,450.0,"California","LAX",44.0,45.0,4.0,40.0,29.74,189.0
2.0,550.0,"California","LAX",46.0,40.0,6.0,50.0,29.75,193.0
2.0,650.0,"California","LAX",47.0,41.0,3.0,"VRB",29.78,202.0
2.0,750.0,"California","LAX",49.0,39.0,4.0,"VRB",29.79,206.0
2.0,850.0,"California","LAX",54.0,34.0,6.0,70.0,29.8,208.0
2.0,950.0,"California","LAX",57.0,29.0,0.0,0.0,29.81,212.0
2.0,1050.0,"California","LAX",60.0,27.0,3.0,"VRB",29.79,205.0
2.0,1150.0,"California","LAX",62.0,25.0,4.0,"VRB",29.76,195.0
2.0,1250.0,"California","LAX",64.0,25.0,0.0,0.0,29.73,186.0
2.0,1350.0,"California","LAX",65.0,24.0,8.0,300.0,29.71,180.0
2.0,1450.0,"California","LAX",64.0,33.0,8.0,260.0,29.71,180.0
2.0,1550.0,"California","LAX",60.0,50.0,9.0,240.0,29.71,180.0
2.0,1650.0,"California","LAX",58.0,58.0,4.0,220.0,29.71,182.0
2.0,1750.0,"California","LAX",58.0,51.0,3.0,220.0,29.73,184.0
2.0,1850.0,"California","LAX",56.0,49.0,4.0,10.0,29.74,188.0
2.0,1950.0,"California","LAX",57.0,33.0,5.0,350.0,29.75,192.0
2.0,2050.0,"California","LAX",54.0,40.0,4.0,60.0,29.76,195.0
2.0,2150.0,"California","LAX",52.0,49.0,4.0,20.0,29.76,193.0
2.0,2250.0,"California","LAX",55.0,36.0,4.0,"VRB",29.76,194.0
2.0,2350.0,"California","LAX",51.0,45.0,5.0,80.0,29.75,192.0
3.0,50.0,"California","LAX",53.0,38.0,3.0,"VRB",29.74,187.0
3.0,150.0,"California","LAX",48.0,50.0,4.0,90.0,29.73,184.0
3.0,250.0,"California","LAX",47.0,52.0,0.0,0.0,29.73,183.0
3.0,350.0,"California","LAX",44.0,60.0,0.0,0.0,29.72,182.0
3.0,450.0,"California","LAX",46.0,51.0,3.0,"VRB",29.72,181.0
3.0,550.0,"California","LAX",44.0,53.0,3.0,70.0,29.73,184.0
3.0,650.0,"California","LAX",49.0,39.0,4.0,50.0,29.73,183.0
3.0,750.0,"California","LAX",53.0,34.0,0.0,0.0,29.73,185.0
3.0,850.0,"California","LAX",56.0,34.0,5.0,10.0,29.73,186.0
3.0,950.0,"California","LAX",61.0,27.0,5.0,50.0,29.74,188.0
3.0,1050.0,"California","LAX",64.0,25.0,5.0,50.0,29.72,184.0
3.0,1150.0,"California","LAX",66.0,23.0,5.0,50.0,29.69,173.0
3.0,1250.0,"California","LAX",67.0,24.0,3.0,"VRB",29.67,166.0
3.0,1350.0,"California","LAX",64.0,40.0,11.0,230.0,29.65,159.0
3.0,1450.0,"California","LAX",62.0,41.0,9.0,230.0,29.64,155.0
3.0,1550.0,"California","LAX",62.0,37.0,8.0,240.0,29.64,155.0
3.0,1650.0,"California","LAX",58.0,56.0,7.0,270.0,29.64,157.0
3.0,1750.0,"California","LAX",57.0,64.0,5.0,270.0,29.64,157.0
3.0,1850.0,"California","LAX",56.0,65.0,5.0,250.0,29.64,156.0
3.0,1950.0,"California","LAX",57.0,62.0,0.0,0.0,29.64,155.0
3.0,2050.0,"California","LAX",54.0,67.0,4.0,70.0,29.66,159.0
3.0,2150.0,"California","LAX",53.0,72.0,5.0,70.0,29.67,162.0
3.0,2250.0,"California","LAX",53.0,59.0,5.0,"VRB",29.67,163.0
3.0,2350.0,"California","LAX",52.0,53.0,6.0,90.0,29.65,158.0
4.0,50.0,"California","LAX",48.0,61.0,7.0,80.0,29.64,152.0
4.0,150.0,"California","LAX",46.0,63.0,5.0,90.0,29.63,148.0
4.0,250.0,"California","LAX",49.0,55.0,4.0,40.0,29.61,143.0
4.0,350.0,"California","LAX",46.0,58.0,3.0,110.0,29.6,139.0
4.0,450.0,"California","LAX",45.0,63.0,3.0,80.0,29.58,135.0
4.0,550.0,"California","LAX",45.0,58.0,5.0,50.0,29.59,138.0
4.0,650.0,"California","LAX",45.0,61.0,5.0,60.0,29.6,139.0
4.0,750.0,"California","LAX",47.0,56.0,8.0,80.0,29.59,137.0
4.0,850.0,"California","LAX",53.0,47.0,7.0,90.0,29.59,139.0
4.0,950.0,"California","LAX",57.0,49.0,7.0,60.0,29.58,133.0
4.0,1050.0,"California","LAX",57.0,62.0,7.0,110.0,29.56,126.0
4.0,1150.0,"California","LAX",58.0,67.0,8.0,120.0,29.52,114.0
4.0,1250.0,"California","LAX",56.0,81.0,9.0,130.0,29.49,105.0
4.0,1350.0,"California","LAX",56.0,77.0,6.0,120.0,29.47,100.0
4.0,1450.0,"California","LAX",56.0,77.0,7.0,120.0,29.47,98.0
4.0,1550.0,"California","LAX",56.0,84.0,8.0,140.0,29.46,96.0
4.0,1650.0,"California","LAX",55.0,87.0,5.0,150.0,29.48,101.0
4.0,1750.0,"California","LAX",55.0,87.0,6.0,130.0,29.48,102.0
4.0,1850.0,"California","LAX",54.0,77.0,8.0,140.0,29.49,104.0
4.0,1950.0,"California","LAX",53.0,80.0,6.0,120.0,29.49,104.0
4.0,2050.0,"California","LAX",53.0,86.0,5.0,130.0,29.49,105.0
4.0,2150.0,"California","LAX",51.0,100.0,6.0,90.0,29.5,107.0
4.0,2250.0,"California","LAX",51.0,92.0,8.0,90.0,29.48,101.0
4.0,2350.0,"California","LAX",51.0,89.0,9.0,90.0,29.47,96.0
5.0,50.0,"California","LAX",51.0,89.0,9.0,100.0,29.45,91.0
5.0,150.0,"California","LAX",50.0,100.0,8.0,70.0,29.45,89.0
5.0,250.0,"California","LAX",49.0,100.0,10.0,70.0,29.44,85.0
5.0,350.0,"California","LAX",49.0,100.0,11.0,70.0,29.41,76.0
5.0,450.0,"California","LAX",50.0,96.0,9.0,110.0,29.41,77.0
5.0,550.0,"California","LAX",49.0,97.0,7.0,60.0,29.39,71.0
5.0,650.0,"California","LAX",49.0,97.0,12.0,70.0,29.38,66.0
5.0,750.0,"California","LAX",50.0,89.0,12.0,70.0,29.37,63.0
5.0,850.0,"California","LAX",50.0,89.0,14.0,60.0,29.38,65.0
5.0,950.0,"California","LAX",51.0,86.0,15.0,60.0,29.38,68.0
5.0,1050.0,"California","LAX",51.0,86.0,16.0,80.0,29.37,64.0
5.0,1150.0,"California","LAX",50.0,93.0,15.0,70.0,29.36,59.0
5.0,1250.0,"California","LAX",50.0,96.0,13.0,50.0,29.34,53.0
5.0,1350.0,"California","LAX",51.0,92.0,12.0,50.0,29.34,52.0
5.0,1450.0,"California","LAX",50.0,96.0,14.0,50.0,29.35,57.0
5.0,1550.0,"California","LAX",50.0,93.0,8.0,40.0,29.37,65.0
5.0,1650.0,"California","LAX",50.0,96.0,7.0,20.0,29.39,71.0
5.0,1750.0,"California","LAX",50.0,96.0,8.0,70.0,29.41,78.0
5.0,1850.0,"California","LAX",49.0,97.0,8.0,70.0,29.41,77.0
5.0,1950.0,"California","LAX",49.0,97.0,5.0,50.0,29.42,81.0
5.0,2050.0,"California","LAX",49.0,97.0,7.0,320.0,29.46,93.0
5.0,2150.0,"California","LAX",49.0,90.0,5.0,340.0,29.46,95.0
5.0,2250.0,"California","LAX",50.0,89.0,4.0,"VRB",29.48,100.0
5.0,2350.0,"California","LAX",50.0,80.0,5.0,"VRB",29.48,100.0
6.0,50.0,"California","LAX",49.0,83.0,0.0,0.0,29.49,105.0
6.0,150.0,"California","LAX",44.0,100.0,4.0,90.0,29.51,111.0
6.0,250.0,"California","LAX",44.0,100.0,4.0,80.0,29.54,120.0
6.0,350.0,"California","LAX",42.0,100.0,4.0,80.0,29.56,127.0
6.0,450.0,"California","LAX",42.0,100.0,5.0,70.0,29.57,131.0
6.0,550.0,"California","LAX",41.0,100.0,5.0,70.0,29.6,140.0
6.0,650.0,"California","LAX",44.0,96.0,6.0,50.0,29.62,149.0
6.0,750.0,"California","LAX",46.0,93.0,7.0,60.0,29.65,158.0
6.0,850.0,"California","LAX",48.0,96.0,7.0,60.0,29.68,168.0
6.0,950.0,"California","LAX",53.0,83.0,7.0,60.0,29.7,177.0
6.0,1050.0,"California","LAX",55.0,83.0,9.0,80.0,29.7,176.0
6.0,1150.0,"California","LAX",58.0,75.0,8.0,80.0,29.7,175.0
6.0,1250.0,"California","LAX",58.0,75.0,5.0,100.0,29.69,172.0
6.0,1350.0,"California","LAX",58.0,78.0,9.0,80.0,29.67,168.0
6.0,1450.0,"California","LAX",58.0,78.0,7.0,130.0,29.68,170.0
6.0,1550.0,"California","LAX",57.0,81.0,8.0,110.0,29.68,171.0
6.0,1650.0,"California","LAX",57.0,81.0,3.0,180.0,29.7,176.0
6.0,1750.0,"California","LAX",56.0,84.0,5.0,190.0,29.72,185.0
6.0,1850.0,"California","LAX",55.0,83.0,3.0,"VRB",29.74,190.0
6.0,1950.0,"California","LAX",55.0,83.0,0.0,0.0,29.76,198.0
6.0,2050.0,"California","LAX",55.0,83.0,4.0,"VRB",29.77,198.0
6.0,2150.0,"California","LAX",54.0,87.0,6.0,100.0,29.78,202.0
6.0,2250.0,"California","LAX",53.0,89.0,5.0,80.0,29.8,209.0
6.0,2350.0,"California","LAX",50.0,100.0,5.0,80.0,29.8,210.0
7.0,50.0,"California","LAX",50.0,100.0,4.0,80.0,29.8,207.0
7.0,150.0,"California","LAX",49.0,100.0,5.0,80.0,29.79,204.0
7.0,250.0,"California","LAX",49.0,100.0,0.0,0.0,29.79,204.0
7.0,350.0,"California","LAX",49.0,100.0,0.0,0.0,29.77,198.0
7.0,450.0,"California","LAX",49.0,100.0,3.0,60.0,29.77,198.0
7.0,550.0,"California","LAX",48.0,100.0,3.0,70.0,29.78,201.0
7.0,650.0,"California","LAX",51.0,89.0,0.0,0.0,29.8,208.0
7.0,750.0,"California","LAX",51.0,92.0,4.0,90.0,29.82,214.0
7.0,850.0,"California","LAX",53.0,89.0,4.0,80.0,29.83,219.0
7.0,950.0,"California","LAX",54.0,83.0,7.0,110.0,29.83,220.0
7.0,1050.0,"California","LAX",55.0,80.0,6.0,110.0,29.81,214.0
7.0,1150.0,"California","LAX",56.0,75.0,4.0,130.0,29.78,203.0
7.0,1250.0,"California","LAX",55.0,80.0,8.0,60.0,29.74,190.0
7.0,1350.0,"California","LAX",56.0,72.0,5.0,110.0,29.72,183.0
7.0,1450.0,"California","LAX",56.0,72.0,6.0,100.0,29.72,183.0
7.0,1550.0,"California","LAX",56.0,75.0,6.0,120.0,29.73,184.0
7.0,1650.0,"California","LAX",53.0,93.0,5.0,130.0,29.74,188.0
7.0,1750.0,"California","LAX",51.0,100.0,7.0,100.0,29.74,189.0
7.0,1850.0,"California","LAX",51.0,100.0,5.0,90.0,29.76,195.0
7.0,1950.0,"California","LAX",51.0,100.0,9.0,90.0,29.76,197.0
7.0,2050.0,"California","LAX",51.0,100.0,9.0,80.0,29.78,201.0
7.0,2150.0,"California","LAX",51.0,100.0,10.0,90.0,29.77,199.0
7.0,2250.0,"California","LAX",50.0,100.0,12.0,70.0,29.78,202.0
7.0,2350.0,"California","LAX",51.0,100.0,12.0,70.0,29.77,199.0
8.0,50.0,"California","LAX",51.0,100.0,13.0,60.0,29.78,201.0
8.0,150.0,"California","LAX",51.0,100.0,9.0,70.0,29.78,201.0
8.0,250.0,"California","LAX",51.0,100.0,11.0,80.0,29.78,201.0
8.0,350.0,"California","LAX",51.0,100.0,10.0,40.0,29.78,202.0
8.0,450.0,"California","LAX",51.0,100.0,8.0,70.0,29.76,195.0
8.0,550.0,"California","LAX",52.0,100.0,6.0,70.0,29.77,197.0
8.0,650.0,"California","LAX",53.0,96.0,5.0,"VRB",29.79,207.0
8.0,750.0,"California","LAX",52.0,100.0,5.0,20.0,29.82,217.0
8.0,850.0,"California","LAX",53.0,100.0,5.0,80.0,29.83,220.0
8.0,950.0,"California","LAX",55.0,96.0,3.0,"VRB",29.85,227.0
8.0,1050.0,"California","LAX",56.0,93.0,3.0,120.0,29.85,226.0
8.0,1150.0,"California","LAX",59.0,87.0,4.0,160.0,29.82,217.0
8.0,1250.0,"California","LAX",61.0,81.0,4.0,"VRB",29.81,213.0
8.0,1350.0,"California","LAX",60.0,80.0,3.0,150.0,29.8,210.0
8.0,1450.0,"California","LAX",59.0,90.0,11.0,250.0,29.82,215.0
8.0,1550.0,"California","LAX",58.0,90.0,10.0,260.0,29.83,220.0
8.0,1650.0,"California","LAX",57.0,93.0,9.0,260.0,29.84,222.0
8.0,1750.0,"California","LAX",58.0,90.0,4.0,250.0,29.85,226.0
8.0,1850.0,"California","LAX",58.0,87.0,11.0,270.0,29.87,232.0
8.0,1950.0,"California","LAX",57.0,90.0,10.0,270.0,29.89,238.0
8.0,2050.0,"California","LAX",57.0,87.0,7.0,270.0,29.9,242.0
8.0,2150.0,"California","LAX",56.0,93.0,8.0,260.0,29.9,243.0
8.0,2250.0,"California","LAX",56.0,97.0,7.0,280.0,29.9,244.0
8.0,2350.0,"California","LAX",56.0,93.0,4.0,"VRB",29.9,242.0
9.0,50.0,"California","LAX",54.0,97.0,0.0,0.0,29.9,240.0
9.0,150.0,"California","LAX",54.0,97.0,0.0,0.0,29.9,240.0
9.0,250.0,"California","LAX",52.0,100.0,3.0,270.0,29.9,240.0
9.0,350.0,"California","LAX",51.0,100.0,0.0,0.0,29.89,238.0
9.0,450.0,"California","LAX",51.0,96.0,3.0,270.0,29.88,237.0
9.0,550.0,"California","LAX",50.0,100.0,0.0,0.0,29.88,236.0
9.0,650.0,"California","LAX",50.0,100.0,5.0,100.0,29.9,242.0
9.0,750.0,"California","LAX",51.0,100.0,5.0,70.0,29.92,248.0
9.0,850.0,"California","LAX",56.0,87.0,4.0,70.0,29.93,251.0
9.0,950.0,"California","LAX",59.0,81.0,6.0,"VRB",29.93,254.0
9.0,1050.0,"California","LAX",61.0,78.0,4.0,130.0,29.92,249.0
9.0,1150.0,"California","LAX",63.0,73.0,5.0,100.0,29.89,238.0
9.0,1250.0,"California","LAX",64.0,70.0,5.0,80.0,29.86,231.0
9.0,1350.0,"California","LAX",66.0,65.0,7.0,250.0,29.85,226.0
9.0,1450.0,"California","LAX",61.0,87.0,9.0,260.0,29.84,222.0
9.0,1550.0,"California","LAX",60.0,86.0,8.0,260.0,29.84,222.0
9.0,1650.0,"California","LAX",58.0,97.0,7.0,260.0,29.83,219.0
9.0,1750.0,"California","LAX",57.0,100.0,6.0,280.0,29.84,222.0
9.0,1850.0,"California","LAX",58.0,100.0,4.0,330.0,29.84,222.0
9.0,1950.0,"California","LAX",59.0,90.0,0.0,0.0,29.84,222.0
9.0,2050.0,"California","LAX",60.0,80.0,0.0,0.0,29.85,225.0
9.0,2150.0,"California","LAX",57.0,93.0,0.0,0.0,29.86,228.0
9.0,2250.0,"California","LAX",60.0,80.0,0.0,0.0,29.85,226.0
9.0,2350.0,"California","LAX",58.0,87.0,3.0,330.0,29.85,225.0
10.0,50.0,"California","LAX",55.0,96.0,3.0,240.0,29.83,219.0
10.0,150.0,"California","LAX",53.0,96.0,0.0,0.0,29.83,217.0
10.0,250.0,"California","LAX",52.0,97.0,3.0,60.0,29.82,214.0
10.0,350.0,"California","LAX",52.0,93.0,0.0,0.0,29.8,207.0
10.0,450.0,"California","LAX",50.0,93.0,0.0,0.0,29.79,204.0
10.0,550.0,"California","LAX",51.0,89.0,3.0,80.0,29.79,204.0
10.0,650.0,"California","LAX",57.0,67.0,0.0,0.0,29.79,207.0
10.0,750.0,"California","LAX",57.0,72.0,5.0,60.0,29.8,207.0
10.0,850.0,"California","LAX",67.0,51.0,6.0,40.0,29.8,208.0
10.0,950.0,"California","LAX",71.0,46.0,7.0,40.0,29.8,208.0
10.0,1050.0,"California","LAX",75.0,43.0,5.0,"VRB",29.77,198.0
10.0,1150.0,"California","LAX",79.0,36.0,5.0,20.0,29.74,189.0
10.0,1250.0,"California","LAX",73.0,51.0,7.0,260.0,29.72,183.0
10.0,1350.0,"California","LAX",72.0,53.0,8.0,250.0,29.7,175.0
10.0,1450.0,"California","LAX",68.0,61.0,9.0,270.0,29.69,174.0
10.0,1550.0,"California","LAX",68.0,57.0,7.0,280.0,29.68,169.0
10.0,1650.0,"California","LAX",64.0,63.0,5.0,250.0,29.68,169.0
10.0,1750.0,"California","LAX",64.0,75.0,3.0,260.0,29.69,171.0
10.0,1850.0,"California","LAX",68.0,57.0,4.0,"VRB",29.69,172.0
10.0,1950.0,"California","LAX",70.0,51.0,8.0,350.0,29.7,174.0
10.0,2050.0,"California","LAX",69.0,51.0,7.0,350.0,29.7,175.0
10.0,2150.0,"California","LAX",67.0,55.0,7.0,10.0,29.71,177.0
10.0,2250.0,"California","LAX",68.0,49.0,9.0,20.0,29.71,177.0
10.0,2350.0,"California","LAX",68.0,49.0,6.0,"VRB",29.7,171.0
11.0,50.0,"California","LAX",65.0,54.0,5.0,30.0,29.68,164.0
11.0,150.0,"California","LAX",63.0,56.0,6.0,60.0,29.67,165.0
11.0,250.0,"California","LAX",63.0,56.0,8.0,40.0,29.66,160.0
11.0,350.0,"California","LAX",61.0,58.0,0.0,0.0,29.65,156.0
11.0,450.0,"California","LAX",61.0,58.0,5.0,60.0,29.64,153.0
11.0,550.0,"California","LAX",62.0,56.0,3.0,30.0,29.64,153.0
11.0,650.0,"California","LAX",62.0,56.0,8.0,30.0,29.65,156.0
11.0,750.0,"California","LAX",64.0,54.0,6.0,30.0,29.66,159.0
11.0,850.0,"California","LAX",71.0,44.0,4.0,"VRB",29.67,162.0
11.0,950.0,"California","LAX",75.0,37.0,7.0,30.0,29.67,165.0
11.0,1050.0,"California","LAX",78.0,33.0,5.0,50.0,29.66,160.0
11.0,1150.0,"California","LAX",81.0,32.0,5.0,50.0,29.63,151.0
